id,index,text,labels,label_code,pred_labels
917,23266736_s1,"Since sesamin inhibits the metabolic degradation of tocotrienols , studies were conducted to determine if combined treatment with sesamin potentiates the antiproliferative effects of Î³-tocotrienol on neoplastic mouse ( +SA ) and human ( MCF-7 and MDA-MB-231 ) mammary cancer cells .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
918,11914273_s3,"BCL6 is frequently activated in non-Hodgkin's lymphoma , but its mechanism of action has remained unclear .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
919,23200933_s4,"Conversely , the serine/threonine-specific protein kinase B ( PKB , also known as Akt ) , which regulates survival in various cancers , inhibits autophagy through mTOR activation .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
920,23251575_s9,"In addition , we found that PARP inhibition strongly enhanced the response of the most resistant EC cells to cisplatin , by reducing their ability to overcome the damage .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
921,1622628_s9,Objective response was recorded for six patients treated with chemotherapy .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
922,23196876_s8,"The involvement of autophagy in endogenous and AUY922-induced KIT protein turnover was further confirmed by the colocalization of KIT with MAP1LC3B- , acridine orange- or SQSTM1-labeled autophagosome , and by the accumulation of KIT in GIST cells by silencing either BECN1 or ATG5 to disrupt autophagosome activity .",resisting cell death,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[]
923,22665055_s0,"Cancer cells typically display altered glucose metabolism characterized by a preference of aerobic glycolysis , known as the Warburg effect , which facilitates cell proliferation .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
924,22927549_s5,"M1 macrophages could be elicited by administration of CD40 agonists , thereby restoring editing activity in RAG2(-/-)x Î³c(-/-) mice .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
925,20214814_s2,"METHODS We examined the systemic influence ductal pancreatic adenocarcinoma ( PDAC ) exerted on levels of peripheral blood DCs and inflammatory mediators in comparison to the effects exerted by other pancreatic tumors , chronic pancreatitis , and age-matched controls .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
926,22093616_s3,"In mouse tumor model , mutant tumors exhibited poor differentiation and E-cadherin relocalization to the cytosol .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
927,11836256_s4,"Senescent cells display gene expression patterns that reflect their nonproliferative , differentiated phenotype and express secretory proteases and extracellular matrix components .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
928,23221387_s5,"In addition , they exhibited increased inflammation with redistribution toward protumorigenic M2 macrophage subsets , increased proliferation , hyperactive WNT signaling , and increased DNA damage .","genomic instability and mutation,tumor promoting inflammation",[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.],[]
929,23266715_s0,A predictive mathematical model of the transition from the G2 phase in the cell cycle to mitosis ( M ) was constructed from the known interactions of the proteins that are thought to play significant roles in the G2 to M transition as well as the DNA damage- induced G2 checkpoint .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
930,23266739_s11,"Significantly , PIF did not impair the beneficial GVL effect in the B-cell leukemia model .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
931,22395432_s4,"To assess whether this mechanism also applies during cancer cell metastasis , we analyzed the bioenergetic status of breast cancer lymph node metastases , by employing a series of metabolic protein markers .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
932,12231192_s0,Exposure to ultraviolet B ( UVB ) radiation ( 280-320 nm ) is the primary etiologic factor associated with the development of basal cell carcinoma ( BCC ) .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
933,1559229_s6,( Proc .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
934,23928665_s9,"S100A11 silencing in PTC-derived cell lines did not affect cell proliferation , whereas it reduced the loss of contact inhibition , anchorage-independent growth , and resistance to anoikis .",evading growth suppressors,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[]
935,20889718_s3,"Here we show that the EGF-induced ERÎ± genomic targets , its cistromes , are distinct from those induced by estrogen in a process dependent on the transcription factor AP-1 .",sustaining proliferative signaling,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[]
936,21129360_s4,"Furthermore , both mainstream ( MSE ) and sidestream ( SSE ) smoking extracts induced changes in expression of autophagic marker , LC3B , while siRNA against ÎNp63Î± , IRF6 and NOS2 modulated these autophagic changes .",resisting cell death,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[]
937,20881612_s1,The main target of hypoxia-driven proangiogenic signaling is adherens junctions responsible for contact inhibition of endothelial cells .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
938,1284834_s1,"In K562/ADM cells , 1.0 microgram/ml FK506 reversed the resistance of Adriamycin , and increased the IC50 value for Adriamycin up to 17 fold .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
939,1445491_s3,"The increase in LDL receptor activity could not be attributed to an increase in cell proliferation as TGF-beta 1 at concentrations from 0.05 ng/ml to 50 ng/ml had no significant effect on either cell number or [ 3H]thymidine incorporation into DNA whilst IL-1 beta inhibited DNA synthesis by more than 80% at a concentration of 11,700 units/ml but had significant effect on cell number .",sustaining proliferative signaling,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[]
940,20809206_s5,"Within the MAPK pathway , PCH4 only induced JNK phosphorylation .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
941,1463101_s2,"Initially , homogenates of eight head and neck squamous cell carcinomas ( HNSCC ) were assayed for the presence of interleukin-1 ( IL-1 ) , interleukin-4 ( IL-4 ) , interleukin-6 ( IL-6 ) , and granulocyte-macrophage colony-stimulating factor ( GM-CSF ) to establish the presence of these cytokines in the tumors in vivo .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
942,22436374_s10,"The cells which showed weak response to TKIs , such as the H1975 cell line containing the T790M resistance mutation , were found to be responsive to siRNA knockdown of EGFR , as were cell lines with downstream TKI resistance mutations .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
943,23135775_s9,"Overexpression of PDGFR-Î± and Î² in tumor cells and overexpression of PDGFR-Î± in tumor endothelium had prognostic significance and this was maintained in multivariate analysis for overexpression of PDGFR-Î± in tumor cells ( 2 year progression free survival was 16.7 Â± 15.2 for cases with overexpression of PDGFR-Î± in the tumor vs. 74.5 Â± 15.2 for those with low/no expression , hazard ratio = 5.78 , p = 0.04 ) .",inducing angiogenesis,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[]
944,22992618_s5,We therefore investigated the impact of calcineurin and PI-3K/mTOR inhibition in growth of human colon carcinoma cells .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
945,12473681_s3,"To facilitate structural characterization of the configurational isomers of an HNE-histidine adduct , we prepared the ( R)-HNE-histidine and ( S)-HNE-histidine adducts by incubating N(alpha)-acetylhistidine with each HNE enantiomer , both of which provided two peaks ( Ra and Rb from ( R)-HNE-histidine and Sa and Sb from ( S)-HNE-histidine adducts ) in reversed-phase high-performance liquid chromatography .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
946,17590955_s1,"The data show that trans-[PtCl2(NH(CH)2)(NHCH(CH3)2)] is able to circumvent resistance to cis-[PtCl2(NH3)2] ( cis-DDP , cisplatin ) in A2780cisR cells .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
947,23289480_s7,"EZH2 was successfully depleted after retroviral infection in C666-1 cells , and the EZH2 depletion could inhibit the proliferation and arrested G1/S phase of NPC cells .","evading growth suppressors,sustaining proliferative signaling",[0. 0. 0. 0. 1. 0. 0. 0. 1. 0.],[]
948,23139719_s0,Aberrant expression of mucins is likely associated with cancer biology as alterations in the expression and/or glycosylation patterns of various mucins have been noted .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
949,12530607_s4,"Persistent cytogenetic damage was observed exclusively in all 6 in-utero-exposed offspring , but not in their 12 match non-in-utero-exposed controls .",genomic instability and mutation,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[]
950,23279696_s6,"Immunohistochemical examination showed high expression levels of ALKBH2 in human urothelial carcinoma samples , especially in high-grade , superficially and deeply invasive carcinomas ( pT(1) and &gt;pT(2) ) , and in carcinoma in situ but not in normal urothelium .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
951,12528894_s2,"The effects of IL-16 on the target cells are dependent on the cell type , the presence of co-activators etc .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
952,22964484_s2,"Moreover , the reactive oxygen species ( ROS ) scavenger , N-acetylcysteine , blocked MCT2 knockdown-induced growth arrest and cellular senescence , indicating a pivotal role of ROS in this pathway .","enabling replicative immortality,tumor promoting inflammation",[0. 0. 0. 1. 0. 0. 0. 0. 0. 1.],[]
953,12734068_s3,"Our present observations showed that resveratrol induced growth inhibition in all five human T cell lymphotrophic virus-1-infected cell lines examined , with 50% effective dose of 10.4-85.6 mM .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
954,21120602_s7,ERÎ² inhibited the cell cycle-dependent stimulation of cyclin B1 mRNA and protein .,sustaining proliferative signaling,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[]
955,23482850_s0,Transforming growth factor beta ( TGF-Î² ) signaling has been implicated in driving tumor progression and metastasis by inducing stem cell-like features in some human cancer cell lines .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
956,12889855_s4,Cultured EJ cells produced tissue polypeptide antigen ( IPA ) .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
957,12556337_s3,"RESULTS While A2780cp was more resistant to radiation than A2780s , it showed less ability for recovery of SLD and PLD .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
958,23135775_s5,These findings were correlated with clinical outcome .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
959,12814188_s2,"At different passages ( from the 2nd up to the 48th ) , fibroblasts were examined for the telomerase activity by the Telomerase Repeats Amplification Protocol ( TRAP ) assay , for proliferation profile by Ki-67 antigen expression , and the myofibroblast or smooth muscle cell-like differentiation pattern by immunofluorescence with monoclonal antibodies specific for smooth muscle markers .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
960,1337999_s2,"A slight difference in attachment characteristics between the clones was seen in response to phorbol ester stimulation , which significantly inhibited attachment of the low metastatic clone but which had no effect on the highly metastatic clone .",activating invasion and metastasis,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
961,23160694_s9,"TYMPst expression was correlated with VEGF expression and tenascin ( p=0.014 and p=0.011 , respectively ) .",inducing angiogenesis,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[]
962,20303261_s6,Preliminary experiments were conducted to determine an effective oral dose of tamoxifen and brivanib alaninate that had minimal effect on tumour growth .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
963,22842522_s1,"Meanwhile , methodological means must be proposed to gather information on tumor metabolism in order to adapt these potential therapies to the bioenergetic specificities of tumors .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
964,20103683_s1,EXPERIMENTAL DESIGN TKTL1 promoter hypomethylation and mRNA/protein aberrant expression were studied in human HNSCC tumor samples and normal mucosas .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
965,23091717_s2,Procedures .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
966,14983378_s4,RESULTS The studies demonstrated that 38.2% of SCC had recurrence and/or metastases after operation .,activating invasion and metastasis,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
967,23255939_s3,EEAR significantly induced G2/M cell cycle arrest and apoptosis in HCT-116 cells .,"evading growth suppressors,resisting cell death,sustaining proliferative signaling",[0. 0. 0. 0. 1. 0. 0. 1. 1. 0.],[]
968,20583210_s3,"Hepatic tumors were characterized for histology , proliferation , apoptosis , oxidative stress , and specific proteins by way of western blot , immunohistochemistry , and coprecipitation studies .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
969,20215500_s4,"In contrast , a moderate effect on cell viability was observed in normal prostate epithelial cells .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
970,23263186_s1,"Anthracycline compounds have been demonstrated to form covalent drug-DNA adducts utilising endogenous and exogenous sources of formaldehyde ; however , previous investigations of the formation of epirubicin-DNA adducts provide conflicting evidence for adduct formation .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
971,22850877_s0,"Metastatic cancer is extremely difficult to treat , and the presence of metastases greatly reduces a cancer patient's likelihood of long-term survival .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
972,23280316_s9,"Subsequently , these genes were confirmed as direct targets by Luciferase reporter assays .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
973,11964309_s3,Here we show that Notch1 is highly expressed in B- and T-cell-derived tumor cells of Hodgkin and anaplastic large cell lymphoma .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
974,22980794_s5,"Thus , long term drinking of Pu-erh tea may be beneficial for the aged population in terms of increasing the body's resistance to infection and cancer .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
975,23270728_s11,"Thus , the p160 coactivator binding site is a novel potential therapeutic target to inhibit AR activity .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
976,23264393_s6,Beclin 1 possesses autophagy-independent antitumoral effects upon exposure of thyroid cancer cells to proteasome inhibitors .,resisting cell death,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[]
977,22431001_s9,This article is a US Government work and is in the public domain in the USA .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
978,22170031_s3,A multiple organ metastasis model was previously established in natural killer cell-depleted severe combined immunodeficient mice using human lung cancer cells .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
979,22983392_s9,Luteolin ( 5-50 Î¼mol/L ) suppressed the hypoxia-induced changes in the cells in a dose-dependent manner .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
980,22436374_s6,The combined effect of EGFR siRNA and different drugs was evaluated using a combination index .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
981,21049082_s1,"Quiescent cells are widely reported to exhibit reduced size , nucleotide synthesis , and metabolic activity .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
982,23223340_s11,CONCLUSIONS We found a high frequency of IDH1 mutations and MGMT promoter methylation among young adult patients with primary GBM that may contribute to the generally favorable outcome associated with young age .,genomic instability and mutation,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[]
983,1429875_s3,"This initial differentiation response was associated with a twofold increase in both histone gene transcription and cellular histone mRNA levels , as well as with enhanced sequence-specific binding of nuclear factors to the proximal cell-cycle-regulatory element of the H4 histone promoter .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
984,23245831_s1,Oxidative stress and hyperreplication of genomic DNA have been proposed as major causes of DNA damage in OIS cells .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
985,12554766_s5,Inhibition of NEDD8 activation and conjugation diminished polyubiquitination of ERalpha and blocked proteasome-mediated degradation of receptor protein .,sustaining proliferative signaling,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[]
